SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,Jan-Feb,Mar-May,Jun-Sep,Oct-Dec,Displacement_mm,Strain_micro,PorePressure_kPa,SeismicVibration_mm/s,SUBDIVISION_clean,latitude_rain,longitude_rain,latitude,longitude,dem_latitude,dem_longitude,dem_elevation,dem_slope,dem_aspect,crack_density,debris_entropy,debris_contrast,debris_homogeneity,vegetation_green_ratio,rockfall_risk
ANDAMAN & NICOBAR ISLANDS,1971,41.5,32.8,37.7,35.3,398.0,394.6,421.1,327.9,470.2,505.3,178.4,155.9,2998.6,74.3,471.0,1613.7,839.6,32.69848006,324.4387338,153.7026326,2.301958521,ANDAMAN & NICOBAR ISLANDS,11.67,92.75,11.67,92.75,8,81.0,55,72.65393471,231.3401917,0.042675,2.144581133,560.6213344,0.945099067,0.682804167,1
ANDAMAN & NICOBAR ISLANDS,1972,13.7,1.7,7.5,178.3,420.2,470.0,544.6,384.9,444.5,263.8,413.9,180.0,3323.0,15.3,605.9,1844.0,857.7,33.08597976,326.627999,164.2777268,2.756033975,ANDAMAN & NICOBAR ISLANDS,11.67,92.75,11.67,92.75,8,81.0,55,72.65393471,231.3401917,0.0209125,4.033499451,82.97969558,0.569776497,0.172064583,1
ANDAMAN & NICOBAR ISLANDS,1973,18.1,20.3,30.5,29.6,418.6,488.6,371.4,370.3,357.5,247.2,349.8,289.1,2991.1,38.5,478.7,1587.8,886.1,31.9180658,316.2561197,159.8815752,1.923051113,ANDAMAN & NICOBAR ISLANDS,11.67,92.75,11.67,92.75,8,81.0,55,72.65393471,231.3401917,0.044539583,2.337195623,202.8367306,0.903639746,0.694360417,2
ANDAMAN & NICOBAR ISLANDS,1974,22.2,43.9,17.2,301.4,353.3,343.8,257.1,456.2,321.6,398.4,372.2,74.8,2962.0,66.0,672.0,1378.7,845.3,30.34327205,301.0389276,162.6384024,1.730285103,ANDAMAN & NICOBAR ISLANDS,11.67,92.75,11.67,92.75,8,81.0,55,72.65393471,231.3401917,0.04269375,6.029474318,645.8710717,0.122462239,0.67780625,2
ANDAMAN & NICOBAR ISLANDS,1975,276.9,27.5,8.0,24.2,362.9,706.3,173.6,357.4,351.8,373.6,323.7,99.7,3085.7,304.4,395.2,1589.1,797.0,29.56676049,297.4649839,149.4853536,2.086533824,ANDAMAN & NICOBAR ISLANDS,11.67,92.75,11.67,92.75,8,81.0,55,72.65393471,231.3401917,0.020077083,5.630938079,371.1341806,0.114458783,0.167295833,1
ANDAMAN & NICOBAR ISLANDS,1976,20.9,9.7,0.6,161.6,551.4,441.4,382.1,487.7,387.0,166.8,307.2,359.6,3276.0,30.6,713.5,1698.2,833.7,33.48279121,346.573291,156.5843092,2.642040138,ANDAMAN & NICOBAR ISLANDS,11.67,92.75,11.67,92.75,8,81.0,55,72.65393471,231.3401917,0.020754167,4.894707353,59.1585342,0.386185464,0.16529375,1
ANDAMAN & NICOBAR ISLANDS,1977,79.7,43.2,6.1,6.9,275.3,339.3,341.1,345.5,467.1,263.6,153.3,67.1,2388.2,122.9,288.3,1492.9,484.1,26.95807313,266.0005141,120.7985603,1.914913734,ANDAMAN & NICOBAR ISLANDS,11.67,92.75,11.67,92.75,8,81.0,55,72.65393471,231.3401917,0.03784375,6.318219635,642.8109445,0.067911247,0.164210417,2
ANDAMAN & NICOBAR ISLANDS,1978,109.6,29.3,18.9,63.4,343.6,462.2,656.6,346.3,310.8,243.7,83.4,44.6,2712.4,138.9,425.9,1775.9,371.6,27.05234792,268.4403527,143.9349887,1.522565459,ANDAMAN & NICOBAR ISLANDS,11.67,92.75,11.67,92.75,8,81.0,55,72.65393471,231.3401917,0.020870833,5.848088506,687.5676084,0.094977351,0.167395833,2
ANDAMAN & NICOBAR ISLANDS,1979,35.5,9.4,3.9,64.8,146.3,282.8,455.9,173.6,330.2,163.5,169.8,13.6,1849.4,44.9,215.0,1242.5,347.0,21.62328731,215.9172581,100.4509105,1.229621096,ANDAMAN & NICOBAR ISLANDS,11.67,92.75,11.67,92.75,8,81.0,55,72.65393471,231.3401917,0.03244375,6.379610357,609.0376439,0.066200498,0.166033333,2
ANDAMAN & NICOBAR ISLANDS,1980,5.5,0.8,9.2,38.8,728.4,604.2,575.7,494.4,271.9,252.0,143.7,500.7,3625.3,6.3,776.5,1946.3,896.3,31.01350979,312.1140922,167.023324,1.389351308,ANDAMAN & NICOBAR ISLANDS,11.67,92.75,11.67,92.75,8,81.0,55,72.65393471,231.3401917,0.02061875,4.988319274,135.6540284,0.296823213,0.170835417,1
ANDAMAN & NICOBAR ISLANDS,1981,11.1,27.8,1.7,94.1,270.8,600.6,344.1,510.7,452.6,242.1,348.4,170.7,3074.8,38.9,366.7,1908.0,761.2,32.39180501,325.2358041,172.8560607,2.432195749,ANDAMAN & NICOBAR ISLANDS,11.67,92.75,11.67,92.75,8,81.0,55,72.65393471,231.3401917,0.02095,4.951143355,62.00662636,0.375488194,0.169560417,1
ANDAMAN & NICOBAR ISLANDS,1982,8.8,2.8,6.6,97.5,229.2,448.7,410.5,347.6,369.0,164.5,238.8,60.5,2384.5,11.6,333.3,1575.8,463.8,24.01909414,246.6114203,112.8133507,1.839687762,ANDAMAN & NICOBAR ISLANDS,11.67,92.75,11.67,92.75,8,81.0,55,72.65393471,231.3401917,0.040747917,6.076623117,66.2954754,0.293506658,0.689754167,1
ANDAMAN & NICOBAR ISLANDS,1983,22.1,0.0,3.1,9.1,240.8,424.3,468.9,493.8,505.5,275.8,261.0,88.1,2792.4,22.1,253.0,1892.4,624.9,27.3259853,261.1278926,136.96935,13.44101337,ANDAMAN & NICOBAR ISLANDS,11.67,92.75,11.67,92.75,8,81.0,55,72.65393471,231.3401917,0.039325,2.132957497,560.4546205,0.948098631,0.685591667,1
ANDAMAN & NICOBAR ISLANDS,1984,69.4,173.8,26.3,156.6,162.3,424.9,446.4,125.8,283.6,347.1,158.9,445.2,2820.3,243.2,345.2,1280.7,951.2,28.38652155,271.9305662,131.9884564,1.642016388,ANDAMAN & NICOBAR ISLANDS,11.67,92.75,11.67,92.75,8,81.0,55,72.65393471,231.3401917,0.042420833,2.261598437,809.6895663,0.922339275,0.680883333,2
ANDAMAN & NICOBAR ISLANDS,1985,12.0,19.2,24.1,55.0,278.1,588.4,230.9,375.2,362.5,358.9,232.1,94.4,2630.8,31.2,357.2,1557.0,685.4,22.33286217,220.8492308,158.5232884,2.04252293,ANDAMAN & NICOBAR ISLANDS,11.67,92.75,11.67,92.75,8,81.0,55,72.65393471,231.3401917,0.04086875,2.223629339,186.251937,0.906879782,0.6985375,1
ANDAMAN & NICOBAR ISLANDS,1986,14.8,0.6,1.5,8.2,302.6,312.2,308.5,444.0,408.9,176.1,163.5,47.0,2187.8,15.4,312.3,1473.6,386.5,21.43865622,219.8730632,111.8107067,1.880272453,ANDAMAN & NICOBAR ISLANDS,11.67,92.75,11.67,92.75,8,81.0,55,72.65393471,231.3401917,0.019889583,0.906385423,336.7157173,0.973782985,0.166022917,1
ANDAMAN & NICOBAR ISLANDS,1987,72.4,35.2,20.4,17.7,162.9,343.7,45.3,666.5,378.9,373.4,313.4,334.1,2764.0,107.6,200.9,1434.5,1021.0,28.35422514,275.7140113,129.6902492,1.863433928,ANDAMAN & NICOBAR ISLANDS,11.67,92.75,11.67,92.75,8,81.0,55,72.65393471,231.3401917,0.040702083,2.738652629,117.3517494,0.902122765,0.677420833,1
ANDAMAN & NICOBAR ISLANDS,1988,10.2,39.9,28.0,82.7,427.5,357.4,495.6,354.2,603.3,271.4,583.0,69.9,3323.0,50.1,538.1,1810.5,924.3,36.18578809,346.8197192,174.7892355,2.674661964,ANDAMAN & NICOBAR ISLANDS,11.67,92.75,11.67,92.75,8,81.0,55,72.65393471,231.3401917,0.016814583,1.366150394,18.19211426,0.938656164,0.157147917,1
ANDAMAN & NICOBAR ISLANDS,1989,56.0,12.8,68.1,42.6,379.3,414.9,380.1,413.2,215.9,291.8,255.0,4.0,2533.6,68.8,490.0,1424.1,550.7,24.29945956,245.8504927,134.3713578,2.769008141,ANDAMAN & NICOBAR ISLANDS,11.67,92.75,11.67,92.75,8,81.0,55,72.65393471,231.3401917,0.03811875,3.122654323,83.68391993,0.869178464,0.693070833,1
ANDAMAN & NICOBAR ISLANDS,1990,13.4,0.2,24.6,87.5,424.6,291.0,213.2,293.3,310.4,133.6,291.1,100.3,2183.4,13.6,536.8,1108.0,525.1,20.21701279,203.3884141,107.2927298,1.194989164,ANDAMAN & NICOBAR ISLANDS,11.67,92.75,11.67,92.75,8,81.0,55,72.65393471,231.3401917,0.01993125,5.042228871,619.8821059,0.160877661,0.16796875,1
ANDAMAN & NICOBAR ISLANDS,1991,14.1,3.8,28.0,132.9,191.3,165.7,547.2,486.5,489.9,287.6,130.1,58.5,2535.8,18.0,352.2,1689.3,476.2,24.35448591,238.0938171,135.1960671,2.163796366,ANDAMAN & NICOBAR ISLANDS,11.67,92.75,11.67,92.75,8,81.0,55,72.65393471,231.3401917,0.039452083,5.77305659,602.3322519,0.151118968,0.68104375,2
ANDAMAN & NICOBAR ISLANDS,1992,75.9,10.9,0.0,5.1,241.7,392.0,348.2,372.3,323.7,257.3,64.3,7.2,2098.7,86.8,246.8,1436.2,328.8,22.81780424,223.2503444,96.68208039,1.611568951,ANDAMAN & NICOBAR ISLANDS,11.67,92.75,11.67,92.75,8,81.0,55,72.65393471,231.3401917,0.0207625,3.964891437,60.40949541,0.5817802,0.166391667,1
ANDAMAN & NICOBAR ISLANDS,1993,14.9,0.0,129.9,43.7,181.4,257.1,391.7,226.7,437.0,299.3,189.0,66.7,2237.4,14.9,355.0,1312.5,555.0,23.03150222,225.4663036,106.9408173,1.875874443,ANDAMAN & NICOBAR ISLANDS,11.67,92.75,11.67,92.75,8,81.0,55,72.65393471,231.3401917,0.06603125,6.349487814,613.2628315,0.065597095,0.16274375,2
ANDAMAN & NICOBAR ISLANDS,1994,7.2,35.5,129.4,154.6,403.2,386.3,569.7,460.5,775.1,137.5,180.3,23.8,3262.8,42.6,687.2,2191.5,341.5,31.56847959,316.2374725,143.0378335,2.154639193,ANDAMAN & NICOBAR ISLANDS,11.67,92.75,11.67,92.75,8,81.0,55,72.65393471,231.3401917,0.040902083,2.737884049,140.8443349,0.902808027,0.686164583,1
ANDAMAN & NICOBAR ISLANDS,1995,51.8,12.5,12.1,21.1,314.8,450.4,501.4,555.8,426.4,294.7,452.9,21.6,3115.4,64.3,348.1,1933.9,769.2,32.18053487,318.6737723,142.5304892,1.893640042,ANDAMAN & NICOBAR ISLANDS,11.67,92.75,11.67,92.75,8,81.0,55,72.65393471,231.3401917,0.042414583,5.904867753,603.6132152,0.093244453,0.164460417,2
ANDAMAN & NICOBAR ISLANDS,1996,52.2,4.8,3.4,122.7,298.0,559.2,335.5,328.0,541.6,318.5,254.2,178.8,2996.9,57.0,424.1,1764.3,751.5,30.1631551,304.1018706,167.9213081,2.11522994,ANDAMAN & NICOBAR ISLANDS,11.67,92.75,11.67,92.75,8,81.0,55,72.65393471,231.3401917,0.044314583,2.780747193,154.1891493,0.89990549,0.689354167,2
ANDAMAN & NICOBAR ISLANDS,1997,9.5,0.0,0.2,15.6,281.1,199.5,918.5,430.6,440.2,128.7,292.8,38.4,2755.1,9.5,296.9,1988.8,459.9,29.48828998,280.6097665,154.1692863,2.336485103,ANDAMAN & NICOBAR ISLANDS,11.67,92.75,11.67,92.75,8,81.0,55,72.65393471,231.3401917,0.0408125,2.697867149,85.59373436,0.906110834,0.672183333,1
ANDAMAN & NICOBAR ISLANDS,1998,0.9,0.0,0.0,0.0,348.9,600.0,364.5,258.9,337.8,618.6,227.8,89.0,2846.4,0.9,348.9,1561.2,935.4,27.05989381,266.3146788,142.9778865,2.1472884,ANDAMAN & NICOBAR ISLANDS,11.67,92.75,11.67,92.75,8,81.0,55,72.65393471,231.3401917,0.044010417,2.773762286,208.7170621,0.900302342,0.694847917,2
ANDAMAN & NICOBAR ISLANDS,1999,46.8,44.6,14.2,270.6,257.4,295.0,408.5,329.2,325.3,437.5,124.9,145.7,2699.7,91.4,542.2,1358.0,708.1,26.34167571,257.7864873,151.6143145,1.676581848,ANDAMAN & NICOBAR ISLANDS,11.67,92.75,11.67,92.75,8,81.0,55,72.65393471,231.3401917,0.041125,3.159783376,105.8856818,0.869821295,0.693204167,1
ANDAMAN & NICOBAR ISLANDS,2000,53.0,59.0,171.3,218.1,422.8,357.0,176.3,460.8,250.1,321.2,158.3,115.2,2763.2,112.0,812.2,1244.2,594.7,26.84778369,267.1961335,136.5592551,13.18896422,ANDAMAN & NICOBAR ISLANDS,11.67,92.75,11.67,92.75,8,81.0,55,72.65393471,231.3401917,0.113825,7.049656082,1049.888057,0.056063466,0.69264375,2
ANDAMAN & NICOBAR ISLANDS,2001,89.0,15.7,143.3,30.1,705.3,370.7,341.3,469.0,334.4,267.6,222.6,91.8,3080.9,104.7,878.7,1515.4,582.0,27.8819701,276.1294622,151.610897,1.280147352,ANDAMAN & NICOBAR ISLANDS,11.67,92.75,11.67,92.75,8,81.0,55,72.65393471,231.3401917,0.098964583,6.56408693,1053.006779,0.085510652,0.704833333,2
ANDAMAN & NICOBAR ISLANDS,2002,10.6,0.0,11.5,100.2,366.7,358.3,317.4,429.8,420.0,169.0,306.7,129.9,2620.2,10.7,478.4,1525.6,605.5,26.79424055,271.9316244,131.5751065,1.573039851,ANDAMAN & NICOBAR ISLANDS,11.67,92.75,11.67,92.75,8,81.0,55,72.65393471,231.3401917,0.044535417,2.804445328,157.3335926,0.895929798,0.691360417,2
ANDAMAN & NICOBAR ISLANDS,2003,44.3,7.9,149.2,19.4,296.3,159.9,494.9,379.4,371.9,310.4,74.1,48.0,2355.9,52.2,465.0,1406.1,432.5,24.08111054,231.5144216,116.545784,2.981034181,ANDAMAN & NICOBAR ISLANDS,11.67,92.75,11.67,92.75,8,81.0,55,72.65393471,231.3401917,0.020735417,3.302679968,123.434093,0.630119471,0.17124375,1
ANDAMAN & NICOBAR ISLANDS,2004,54.5,35.9,36.5,41.6,505.1,423.9,378.9,308.7,280.7,223.9,169.9,0.4,2460.1,90.4,583.2,1392.2,394.2,24.61122691,246.3397265,120.8530368,1.603998213,ANDAMAN & NICOBAR ISLANDS,11.67,92.75,11.67,92.75,8,81.0,55,72.65393471,231.3401917,0.037197917,5.33186294,161.3734821,0.350489595,0.723260417,1
ANDAMAN & NICOBAR ISLANDS,2005,0.0,0.0,20.3,51.1,305.3,452.4,429.3,311.1,507.5,293.5,300.1,283.9,2954.7,0.0,376.8,1700.4,877.5,29.07782573,293.5699394,159.1689811,1.403310594,ANDAMAN & NICOBAR ISLANDS,11.67,92.75,11.67,92.75,8,81.0,55,72.65393471,231.3401917,0.03775625,2.615768536,112.3813178,0.874236348,0.69860625,1
ANDAMAN & NICOBAR ISLANDS,2006,16.3,14.4,48.9,163.7,321.4,366.0,182.7,219.6,546.5,374.7,76.1,74.4,2404.7,30.7,534.0,1314.9,525.2,21.21625852,221.4458223,121.7363565,2.159963931,ANDAMAN & NICOBAR ISLANDS,11.67,92.75,11.67,92.75,8,81.0,55,72.65393471,231.3401917,0.019414583,5.17378718,376.8760279,0.15459086,0.16446875,1
ANDAMAN & NICOBAR ISLANDS,2007,4.9,1.6,5.0,54.6,370.0,378.3,463.2,465.3,486.4,209.4,223.9,85.6,2748.0,6.5,429.6,1793.1,518.9,26.63870935,263.9782637,144.5248176,1.94481762,ANDAMAN & NICOBAR ISLANDS,11.67,92.75,11.67,92.75,8,81.0,55,72.65393471,231.3401917,0.0469125,6.696365694,878.4011947,0.075212625,0.6793375,2
ANDAMAN & NICOBAR ISLANDS,2008,9.9,67.7,115.8,216.1,545.5,457.8,511.2,482.1,332.0,243.7,321.1,72.0,3374.8,77.6,877.3,1783.1,636.8,33.06257097,332.2480027,179.0538053,1.902203382,ANDAMAN & NICOBAR ISLANDS,11.67,92.75,11.67,92.75,8,81.0,55,72.65393471,231.3401917,0.038589583,6.042866247,122.2624374,0.236461392,0.680704167,1
ANDAMAN & NICOBAR ISLANDS,2009,24.5,6.3,44.2,136.5,313.1,633.5,297.3,351.5,344.7,272.8,66.2,48.0,2538.6,30.8,493.7,1627.1,386.9,23.78144546,228.7951407,130.811858,2.704522983,ANDAMAN & NICOBAR ISLANDS,11.67,92.75,11.67,92.75,8,81.0,55,72.65393471,231.3401917,0.103658333,6.476157895,901.808015,0.063172816,0.170272917,2
ANDAMAN & NICOBAR ISLANDS,2010,101.7,8.0,0.7,12.5,319.0,448.9,521.9,563.8,263.3,402.4,268.5,246.4,3157.1,109.8,332.2,1797.8,917.3,31.24842858,300.5245047,148.1522867,2.274563338,ANDAMAN & NICOBAR ISLANDS,11.67,92.75,11.67,92.75,8,81.0,55,72.65393471,231.3401917,0.0373125,5.895611966,50.28093411,0.31324961,0.67761875,1
ANDAMAN & NICOBAR ISLANDS,2011,265.9,84.8,272.8,111.4,326.5,383.2,583.2,441.5,757.1,212.3,150.8,238.5,3828.0,350.7,710.7,2165.0,601.6,39.08810171,395.104889,177.8713411,1.735003534,ANDAMAN & NICOBAR ISLANDS,11.67,92.75,11.67,92.75,8,81.0,55,72.65393471,231.3401917,0.03765,5.945807767,73.3474437,0.316881597,0.689166667,1
ANDAMAN & NICOBAR ISLANDS,2012,119.9,45.6,30.9,55.8,533.9,458.2,317.3,369.6,868.9,209.7,300.5,187.3,3497.6,165.6,620.5,2014.0,697.5,38.7483718,387.4559166,176.3678063,1.787762041,ANDAMAN & NICOBAR ISLANDS,11.67,92.75,11.67,92.75,8,81.0,55,72.65393471,231.3401917,0.020841667,1.205361645,68.59323186,0.951222425,0.1628375,1
ANDAMAN & NICOBAR ISLANDS,2013,67.1,37.6,43.0,46.3,509.3,777.0,564.8,336.7,473.6,455.8,354.2,92.3,3757.8,104.7,598.6,2152.1,902.4,37.92715563,385.1641197,186.177437,1.748706743,ANDAMAN & NICOBAR ISLANDS,11.67,92.75,11.67,92.75,8,81.0,55,72.65393471,231.3401917,0.041325,4.755961764,93.94842577,0.57266973,0.69910625,1
ANDAMAN & NICOBAR ISLANDS,2014,41.9,8.6,0.0,11.1,238.0,416.6,467.6,321.6,412.9,402.6,201.2,100.4,2622.4,50.5,249.1,1618.7,704.2,26.73910078,260.5239934,131.9939143,2.437369811,ANDAMAN & NICOBAR ISLANDS,11.67,92.75,11.67,92.75,8,81.0,55,72.65393471,231.3401917,0.037829167,2.166532559,205.193774,0.910138012,0.697,1
ANDAMAN & NICOBAR ISLANDS,2015,126.8,7.6,3.1,138.2,331.9,346.4,328.9,480.0,523.3,252.1,236.3,129.9,2904.6,134.4,473.2,1678.6,618.4,28.89710817,291.5705924,145.0694596,1.845926185,ANDAMAN & NICOBAR ISLANDS,11.67,92.75,11.67,92.75,8,81.0,55,72.65393471,231.3401917,0.04081875,2.742155953,119.9088553,0.901923254,0.698391667,1
ARUNACHAL PRADESH,1916,48.1,69.8,71.1,316.1,424.6,1124.9,0.0,629.7,333.9,0.0,0.0,0.0,0.0,117.9,811.8,0.0,0.0,0.0,0.0,0.0,1.103423249,ARUNACHAL PRADESH,28.21,94.72,28.21,94.72,8,81.0,55,72.65393471,231.3401917,0.037729167,2.995164681,58.17446205,0.88106476,0.685158333,0
ARUNACHAL PRADESH,1917,21.4,164.5,0.0,269.6,107.9,823.8,909.1,628.4,411.5,199.3,63.5,0.0,0.0,185.9,0.0,2772.8,262.8,0.0,0.0,0.0,15.43004855,ARUNACHAL PRADESH,28.21,94.72,28.21,94.72,8,81.0,55,72.65393471,231.3401917,0.019720833,0.890386272,563.2492702,0.974719118,0.16679375,0
ARUNACHAL PRADESH,1918,10.4,11.0,191.2,144.6,861.1,1609.9,1303.0,692.6,515.8,125.2,7.8,13.7,5486.3,21.4,1196.9,4121.3,146.7,54.98346042,551.2175117,254.4155373,1.231486999,ARUNACHAL PRADESH,28.21,94.72,28.21,94.72,8,81.0,55,72.65393471,231.3401917,0.06866875,6.3973046,1073.87151,0.09602401,0.7039625,2
ARUNACHAL PRADESH,1919,34.5,67.8,28.5,256.9,420.6,973.6,999.0,286.7,628.7,948.3,40.7,8.6,4693.9,102.3,706.0,2888.0,997.6,51.86548422,518.6976227,238.0187683,3.092115301,ARUNACHAL PRADESH,28.21,94.72,28.21,94.72,8,81.0,55,72.65393471,231.3401917,0.041983333,5.87413301,184.8091597,0.259304362,0.695689583,2
ARUNACHAL PRADESH,1920,14.0,196.3,605.6,364.7,173.6,840.6,535.4,896.5,376.7,103.3,0.0,0.0,4106.7,210.3,1143.9,2649.2,103.3,40.68227807,398.9683734,201.5707745,1.517166043,ARUNACHAL PRADESH,28.21,94.72,28.21,94.72,8,81.0,55,72.65393471,231.3401917,0.020870833,1.207888892,78.09777731,0.951055874,0.16355625,1
ARUNACHAL PRADESH,1921,78.9,54.3,180.3,358.0,598.0,1233.2,1433.0,885.9,603.4,246.3,4.6,15.5,5691.4,133.2,1136.3,4155.5,266.4,57.51709468,581.9488115,287.7306787,1.919067617,ARUNACHAL PRADESH,28.21,94.72,28.21,94.72,8,81.0,55,72.65393471,231.3401917,0.037839583,2.567144245,83.84544621,0.877121397,0.7292875,1
ARUNACHAL PRADESH,1922,50.7,59.4,170.4,299.5,350.5,1109.3,918.7,488.3,207.6,483.5,30.3,19.0,4187.2,110.1,820.4,2723.9,532.8,41.80257646,414.9714764,215.1988302,2.129101367,ARUNACHAL PRADESH,28.21,94.72,28.21,94.72,8,81.0,55,72.65393471,231.3401917,0.0354625,5.926835287,63.06761885,0.234890938,0.668933333,1
ARUNACHAL PRADESH,1923,9.4,160.8,34.0,240.9,445.4,408.6,1278.5,251.3,617.3,50.1,8.4,2.8,3507.5,170.2,720.3,2555.7,61.3,32.73764392,329.8988555,188.216047,1.85567092,ARUNACHAL PRADESH,28.21,94.72,28.21,94.72,8,81.0,55,72.65393471,231.3401917,0.02094375,1.222713242,129.5250792,0.95032265,0.168758333,1
ARUNACHAL PRADESH,1924,85.7,45.1,74.1,162.4,515.7,1165.0,942.7,713.8,410.8,303.3,31.9,0.0,4450.5,130.8,752.2,3232.3,335.2,46.79064563,460.0912848,207.4527418,1.854984799,ARUNACHAL PRADESH,28.21,94.72,28.21,94.72,8,81.0,55,72.65393471,231.3401917,0.02066875,1.426489651,41.11507089,0.933230587,0.1596875,1
ARUNACHAL PRADESH,1925,80.6,114.0,143.3,223.0,587.2,611.6,611.0,684.7,1222.0,153.2,5.1,4.1,4439.8,194.6,953.5,3129.3,162.4,45.90186607,453.1213623,216.422821,2.210913643,ARUNACHAL PRADESH,28.21,94.72,28.21,94.72,8,81.0,55,72.65393471,231.3401917,0.020841667,1.456815256,66.31768974,0.93139189,0.164833333,1
ARUNACHAL PRADESH,1926,38.1,40.8,179.1,249.7,248.1,675.2,978.7,445.6,286.9,311.5,18.6,49.3,3521.6,78.9,676.9,2386.4,379.4,36.79806389,375.1560759,180.3676126,2.763107979,ARUNACHAL PRADESH,28.21,94.72,28.21,94.72,8,81.0,55,72.65393471,231.3401917,0.037247917,5.535298178,120.4947248,0.334043408,0.6961375,1
ARUNACHAL PRADESH,1927,48.3,208.5,88.1,384.0,164.0,1045.4,923.2,727.8,1108.9,537.2,17.8,0.0,5253.2,256.8,636.1,3805.3,555.0,50.71322509,505.3957395,270.364636,2.383754541,ARUNACHAL PRADESH,28.21,94.72,28.21,94.72,8,81.0,55,72.65393471,231.3401917,0.067272917,6.333188855,995.9250626,0.101520107,0.70954375,2
ARUNACHAL PRADESH,1928,48.9,39.7,118.2,123.4,431.9,1168.3,993.6,981.2,706.1,633.5,25.6,2.3,5272.7,88.6,673.5,3849.2,661.4,55.53258862,562.5922636,285.5694955,2.739256939,ARUNACHAL PRADESH,28.21,94.72,28.21,94.72,8,81.0,55,72.65393471,231.3401917,0.040916667,2.215603445,205.9604483,0.907668657,0.698008333,1
ARUNACHAL PRADESH,1929,144.8,59.2,124.3,492.3,615.8,853.0,614.4,670.0,384.3,188.0,64.5,109.5,4320.2,204.1,1232.4,2521.8,362.0,40.39829787,403.5918254,225.5670397,1.476690446,ARUNACHAL PRADESH,28.21,94.72,28.21,94.72,8,81.0,55,72.65393471,231.3401917,0.039047917,2.239035797,395.0390742,0.924225492,0.678827083,1
ARUNACHAL PRADESH,1930,64.4,84.3,202.5,565.4,148.9,720.9,376.2,1055.5,637.0,361.1,93.2,24.9,4334.1,148.7,916.8,2789.5,479.1,44.51471419,435.937653,216.137114,2.158681317,ARUNACHAL PRADESH,28.21,94.72,28.21,94.72,8,81.0,55,72.65393471,231.3401917,0.047189583,6.699529031,588.120098,0.074086094,0.674214583,2
ARUNACHAL PRADESH,1931,61.3,189.7,231.6,502.7,277.7,1149.4,1399.9,337.7,480.7,157.4,37.8,46.2,4872.1,251.0,1012.0,3367.7,241.3,53.10191125,535.4794505,234.7006425,2.077623026,ARUNACHAL PRADESH,28.21,94.72,28.21,94.72,8,81.0,55,72.65393471,231.3401917,0.042091667,2.283004625,210.0185926,0.904715669,0.69535,2
ARUNACHAL PRADESH,1932,70.2,110.3,105.5,282.7,661.6,1065.2,521.2,907.8,682.9,152.2,231.4,59.9,4850.9,180.5,1049.8,3177.1,443.5,46.52792735,462.3298119,236.9021015,2.175545646,ARUNACHAL PRADESH,28.21,94.72,28.21,94.72,8,81.0,55,72.65393471,231.3401917,0.16388125,7.021566726,1135.256849,0.062399126,0.681645833,2
ARUNACHAL PRADESH,1933,56.0,59.4,101.6,267.9,435.3,782.1,743.2,685.2,376.1,217.9,40.6,8.1,3773.3,115.4,804.8,2586.5,266.6,36.60040454,369.4974895,182.7379718,2.688115985,ARUNACHAL PRADESH,28.21,94.72,28.21,94.72,8,81.0,55,72.65393471,231.3401917,0.0460375,2.131644705,968.2143432,0.946890104,0.68233125,2
ARUNACHAL PRADESH,1934,84.9,88.3,128.3,595.1,454.5,1024.6,935.9,640.9,382.6,141.6,77.0,21.9,4575.7,173.2,1177.9,2984.0,240.6,45.95630273,459.6890816,235.3373363,1.889605425,ARUNACHAL PRADESH,28.21,94.72,28.21,94.72,8,81.0,55,72.65393471,231.3401917,0.150166667,7.063328844,873.7173499,0.054970089,0.67329375,2
ARUNACHAL PRADESH,1935,18.1,143.6,169.7,211.2,299.9,1147.1,489.9,968.8,631.6,21.8,44.4,27.4,4173.7,161.8,680.9,3237.5,93.6,40.73004869,399.5848958,211.2549745,1.797248317,ARUNACHAL PRADESH,28.21,94.72,28.21,94.72,8,81.0,55,72.65393471,231.3401917,0.041125,2.674595446,203.5869725,0.903547256,0.694172917,1
ARUNACHAL PRADESH,1936,105.9,175.2,151.7,374.7,295.7,833.1,1132.8,668.4,584.3,216.5,122.8,127.6,4788.9,281.1,822.2,3218.6,467.0,44.78767314,448.6982052,226.2085043,2.266990399,ARUNACHAL PRADESH,28.21,94.72,28.21,94.72,8,81.0,55,72.65393471,231.3401917,0.0199,0.910690954,342.5927523,0.973724726,0.167227083,1
ARUNACHAL PRADESH,1937,19.9,105.6,91.2,261.0,399.0,456.4,611.6,816.9,339.7,239.8,16.7,17.3,3375.1,125.5,751.2,2224.6,273.8,33.88812595,349.8623752,164.3959853,1.110898636,ARUNACHAL PRADESH,28.21,94.72,28.21,94.72,8,81.0,55,72.65393471,231.3401917,0.039297917,2.741600411,181.6561343,0.899091805,0.691845833,1
ARUNACHAL PRADESH,1938,144.8,121.6,340.5,395.3,306.5,1511.3,1355.1,790.8,877.3,220.6,59.7,5.6,6129.0,266.4,1042.3,4534.5,285.8,59.16539257,594.118858,315.2254755,1.881573975,ARUNACHAL PRADESH,28.21,94.72,28.21,94.72,8,81.0,55,72.65393471,231.3401917,0.040910417,5.371159131,112.4818641,0.387461624,0.677516667,1
